variable,mean,count,school_lab,year_group_lab,gender_lab,fsm_lab,sen_lab
support_score,4.7,40.0,School E,All,All,Non-FSM,All
sleep_score,0.6,40.0,School E,All,All,Non-FSM,All
physical_score,240.0,33.0,School E,All,All,Non-FSM,All
free_like_score,2.8947368421052633,38.0,School E,All,All,Non-FSM,All
media_score,4.2926829268292686,41.0,School E,All,All,Non-FSM,All
places_score,2.4285714285714284,42.0,School E,All,All,Non-FSM,All
staff_talk_score,2.7142857142857144,35.0,School E,All,All,Non-FSM,All
home_talk_score,2.695945945945946,37.0,School E,All,All,Non-FSM,All
peer_talk_score,2.2828947368421053,38.0,School E,All,All,Non-FSM,All
talk_score,7.456896551724138,29.0,School E,All,All,Non-FSM,All
accept_score,9.63888888888889,36.0,School E,All,All,Non-FSM,All
school_belong_score,2.5641025641025643,39.0,School E,All,All,Non-FSM,All
staff_relationship_score,12.054054054054054,37.0,School E,All,All,Non-FSM,All
home_relationship_score,11.93939393939394,33.0,School E,All,All,Non-FSM,All
home_happy_score,5.631578947368421,38.0,School E,All,All,Non-FSM,All
local_env_score,14.904761904761907,21.0,School E,All,All,Non-FSM,All
discrim_score,1.0,42.0,School E,All,All,Non-FSM,All
belong_local_score,2.864864864864865,37.0,School E,All,All,Non-FSM,All
wealth_score,0.41935483870967744,31.0,School E,All,All,Non-FSM,All
future_score,7.346153846153846,13.0,School E,All,All,Non-FSM,All
climate_score,2.375,40.0,School E,All,All,Non-FSM,All
social_score,11.678571428571429,28.0,School E,All,All,Non-FSM,All
bully_score,7.175,40.0,School E,All,All,Non-FSM,All
autonomy_score,18.21875,32.0,School E,All,All,All,SEN
life_satisfaction_score,5.270833333333333,48.0,School E,All,All,All,SEN
optimism_score,11.346938775510203,49.0,School E,All,All,All,SEN
wellbeing_score,20.823529411764707,34.0,School E,All,All,All,SEN
esteem_score,12.714285714285714,35.0,School E,All,All,All,SEN
stress_score,7.116279069767442,43.0,School E,All,All,All,SEN
appearance_score,4.822222222222222,45.0,School E,All,All,All,SEN
negative_score,9.838709677419354,31.0,School E,All,All,All,SEN
lonely_score,2.660377358490566,53.0,School E,All,All,All,SEN
support_score,5.038461538461538,52.0,School E,All,All,All,SEN
sleep_score,0.6,50.0,School E,All,All,All,SEN
physical_score,156.52173913043478,46.0,School E,All,All,All,SEN
free_like_score,2.6530612244897958,49.0,School E,All,All,All,SEN
media_score,4.452830188679245,53.0,School E,All,All,All,SEN
places_score,2.5576923076923075,52.0,School E,All,All,All,SEN
staff_talk_score,2.511627906976744,43.0,School E,All,All,All,SEN
home_talk_score,2.6744186046511627,43.0,School E,All,All,All,SEN
peer_talk_score,2.152173913043478,46.0,School E,All,All,All,SEN
talk_score,7.40625,32.0,School E,All,All,All,SEN
accept_score,9.822222222222223,45.0,School E,All,All,All,SEN
school_belong_score,2.4347826086956523,46.0,School E,All,All,All,SEN
staff_relationship_score,11.617021276595745,47.0,School E,All,All,All,SEN
home_relationship_score,12.093023255813954,43.0,School E,All,All,All,SEN
home_happy_score,5.729166666666667,48.0,School E,All,All,All,SEN
local_env_score,15.13095238095238,28.0,School E,All,All,All,SEN
discrim_score,1.0188679245283019,53.0,School E,All,All,All,SEN
belong_local_score,2.5106382978723403,47.0,School E,All,All,All,SEN
wealth_score,0.3076923076923077,39.0,School E,All,All,All,SEN
future_score,6.766666666666667,15.0,School E,All,All,All,SEN
climate_score,2.2745098039215685,51.0,School E,All,All,All,SEN
social_score,11.717948717948717,39.0,School E,All,All,All,SEN
bully_score,7.020408163265306,49.0,School E,All,All,All,SEN
autonomy_score,16.966666666666665,30.0,School E,All,All,All,Non-SEN
life_satisfaction_score,4.261904761904762,42.0,School E,All,All,All,Non-SEN
optimism_score,12.166666666666666,42.0,School E,All,All,All,Non-SEN
wellbeing_score,19.85185185185185,27.0,School E,All,All,All,Non-SEN
esteem_score,12.625,24.0,School E,All,All,All,Non-SEN
stress_score,7.925,40.0,School E,All,All,All,Non-SEN
appearance_score,4.8604651162790695,43.0,School E,All,All,All,Non-SEN
negative_score,9.28125,32.0,School E,All,All,All,Non-SEN
lonely_score,3.2666666666666666,45.0,School E,All,All,All,Non-SEN
support_score,5.195121951219512,41.0,School E,All,All,All,Non-SEN
sleep_score,0.5952380952380952,42.0,School E,All,All,All,Non-SEN
physical_score,236.47058823529412,34.0,School E,All,All,All,Non-SEN
free_like_score,3.25,44.0,School E,All,All,All,Non-SEN
media_score,4.333333333333333,45.0,School E,All,All,All,Non-SEN
places_score,2.4,45.0,School E,All,All,All,Non-SEN
staff_talk_score,2.35,40.0,School E,All,All,All,Non-SEN
home_talk_score,2.61875,40.0,School E,All,All,All,Non-SEN
peer_talk_score,2.7738095238095237,42.0,School E,All,All,All,Non-SEN
talk_score,7.525,30.0,School E,All,All,All,Non-SEN
accept_score,9.523809523809524,42.0,School E,All,All,All,Non-SEN
school_belong_score,2.813953488372093,43.0,School E,All,All,All,Non-SEN
staff_relationship_score,12.3,40.0,School E,All,All,All,Non-SEN
home_relationship_score,12.552631578947368,38.0,School E,All,All,All,Non-SEN
home_happy_score,4.425,40.0,School E,All,All,All,Non-SEN
local_env_score,15.130434782608694,23.0,School E,All,All,All,Non-SEN
discrim_score,1.0,46.0,School E,All,All,All,Non-SEN
belong_local_score,2.7857142857142856,42.0,School E,All,All,All,Non-SEN
wealth_score,0.4444444444444444,27.0,School E,All,All,All,Non-SEN
future_score,7.3125,16.0,School E,All,All,All,Non-SEN
climate_score,2.4318181818181817,44.0,School E,All,All,All,Non-SEN
social_score,11.866666666666667,30.0,School E,All,All,All,Non-SEN
bully_score,7.636363636363637,44.0,School E,All,All,All,Non-SEN
autonomy_score,17.535211267605632,71.0,School F,All,All,All,All
life_satisfaction_score,4.792079207920792,101.0,School F,All,All,All,All
optimism_score,12.317307692307692,104.0,School F,All,All,All,All
wellbeing_score,20.451219512195124,82.0,School F,All,All,All,All
esteem_score,12.901639344262295,61.0,School F,All,All,All,All
stress_score,7.7976190476190474,84.0,School F,All,All,All,All
appearance_score,5.266666666666667,105.0,School F,All,All,All,All
negative_score,9.603174603174603,63.0,School F,All,All,All,All
lonely_score,2.8623853211009176,109.0,School F,All,All,All,All
support_score,4.959595959595959,99.0,School F,All,All,All,All
sleep_score,0.48,100.0,School F,All,All,All,All
physical_score,248.02325581395348,86.0,School F,All,All,All,All
free_like_score,3.0943396226415096,106.0,School F,All,All,All,All
media_score,3.9,110.0,School F,All,All,All,All
places_score,2.522935779816514,109.0,School F,All,All,All,All
staff_talk_score,2.6739130434782608,92.0,School F,All,All,All,All
home_talk_score,2.5319148936170213,94.0,School F,All,All,All,All
peer_talk_score,2.638888888888889,99.0,School F,All,All,All,All
talk_score,7.807971014492754,69.0,School F,All,All,All,All
accept_score,10.23404255319149,94.0,School F,All,All,All,All
school_belong_score,3.0714285714285716,98.0,School F,All,All,All,All
staff_relationship_score,11.925531914893616,94.0,School F,All,All,All,All
home_relationship_score,11.936708860759493,79.0,School F,All,All,All,All
home_happy_score,4.882978723404255,94.0,School F,All,All,All,All
local_env_score,15.032786885245905,61.0,School F,All,All,All,All
discrim_score,1.009090909090909,110.0,School F,All,All,All,All
belong_local_score,2.4285714285714284,105.0,School F,All,All,All,All
wealth_score,0.26666666666666666,75.0,School F,All,All,All,All
future_score,7.726190476190476,42.0,School F,All,All,All,All
climate_score,2.6037735849056602,106.0,School F,All,All,All,All
social_score,12.163934426229508,61.0,School F,All,All,All,All
bully_score,7.519230769230769,104.0,School F,All,All,All,All
autonomy_score,17.61764705882353,68.0,School F,Year 8,All,All,All
life_satisfaction_score,4.638297872340425,94.0,School F,Year 8,All,All,All
optimism_score,12.224489795918368,98.0,School F,Year 8,All,All,All
wellbeing_score,20.506493506493506,77.0,School F,Year 8,All,All,All
esteem_score,12.839285714285714,56.0,School F,Year 8,All,All,All
stress_score,7.805194805194805,77.0,School F,Year 8,All,All,All
appearance_score,5.23469387755102,98.0,School F,Year 8,All,All,All
negative_score,9.711864406779661,59.0,School F,Year 8,All,All,All
lonely_score,2.803921568627451,102.0,School F,Year 8,All,All,All
support_score,4.913043478260869,92.0,School F,Year 8,All,All,All
sleep_score,0.4731182795698925,93.0,School F,Year 8,All,All,All
physical_score,251.85185185185185,81.0,School F,Year 8,All,All,All
free_like_score,3.1313131313131315,99.0,School F,Year 8,All,All,All
media_score,3.8349514563106797,103.0,School F,Year 8,All,All,All
places_score,2.5294117647058822,102.0,School F,Year 8,All,All,All
staff_talk_score,2.636627906976744,86.0,School F,Year 8,All,All,All
home_talk_score,2.558333333333333,90.0,School F,Year 8,All,All,All
peer_talk_score,2.6902173913043477,92.0,School F,Year 8,All,All,All
talk_score,7.803030303030303,66.0,School F,Year 8,All,All,All
accept_score,10.195402298850574,87.0,School F,Year 8,All,All,All
school_belong_score,3.0760869565217392,92.0,School F,Year 8,All,All,All
staff_relationship_score,11.876404494382022,89.0,School F,Year 8,All,All,All
home_relationship_score,12.053333333333333,75.0,School F,Year 8,All,All,All
home_happy_score,4.840909090909091,88.0,School F,Year 8,All,All,All
local_env_score,14.964912280701757,57.0,School F,Year 8,All,All,All
discrim_score,1.0097087378640777,103.0,School F,Year 8,All,All,All
belong_local_score,2.3877551020408165,98.0,School F,Year 8,All,All,All
wealth_score,0.28169014084507044,71.0,School F,Year 8,All,All,All
future_score,7.7439024390243905,41.0,School F,Year 8,All,All,All
climate_score,2.595959595959596,99.0,School F,Year 8,All,All,All
social_score,12.43859649122807,57.0,School F,Year 8,All,All,All
bully_score,7.494845360824742,97.0,School F,Year 8,All,All,All
autonomy_score,NULL,NULL,School F,Year 10,All,All,All
life_satisfaction_score,NULL,NULL,School F,Year 10,All,All,All
optimism_score,NULL,NULL,School F,Year 10,All,All,All
wellbeing_score,NULL,NULL,School F,Year 10,All,All,All
esteem_score,NULL,NULL,School F,Year 10,All,All,All
stress_score,NULL,NULL,School F,Year 10,All,All,All
appearance_score,NULL,NULL,School F,Year 10,All,All,All
negative_score,NULL,NULL,School F,Year 10,All,All,All
lonely_score,NULL,NULL,School F,Year 10,All,All,All
support_score,NULL,NULL,School F,Year 10,All,All,All
sleep_score,NULL,NULL,School F,Year 10,All,All,All
physical_score,NULL,NULL,School F,Year 10,All,All,All
free_like_score,NULL,NULL,School F,Year 10,All,All,All
media_score,NULL,NULL,School F,Year 10,All,All,All
places_score,NULL,NULL,School F,Year 10,All,All,All
staff_talk_score,NULL,NULL,School F,Year 10,All,All,All
home_talk_score,NULL,NULL,School F,Year 10,All,All,All
peer_talk_score,NULL,NULL,School F,Year 10,All,All,All
talk_score,NULL,NULL,School F,Year 10,All,All,All
accept_score,NULL,NULL,School F,Year 10,All,All,All
school_belong_score,NULL,NULL,School F,Year 10,All,All,All
staff_relationship_score,NULL,NULL,School F,Year 10,All,All,All
home_relationship_score,NULL,NULL,School F,Year 10,All,All,All
home_happy_score,NULL,NULL,School F,Year 10,All,All,All
local_env_score,NULL,NULL,School F,Year 10,All,All,All
discrim_score,NULL,NULL,School F,Year 10,All,All,All
belong_local_score,NULL,NULL,School F,Year 10,All,All,All
wealth_score,NULL,NULL,School F,Year 10,All,All,All
future_score,NULL,NULL,School F,Year 10,All,All,All
climate_score,NULL,NULL,School F,Year 10,All,All,All
social_score,NULL,NULL,School F,Year 10,All,All,All
bully_score,NULL,NULL,School F,Year 10,All,All,All
autonomy_score,NULL,NULL,School F,All,Girl,All,All
life_satisfaction_score,4.909090909090909,11.0,School F,All,Girl,All,All
optimism_score,11.583333333333334,12.0,School F,All,Girl,All,All
wellbeing_score,NULL,NULL,School F,All,Girl,All,All
esteem_score,NULL,NULL,School F,All,Girl,All,All
stress_score,NULL,NULL,School F,All,Girl,All,All
appearance_score,6.454545454545454,11.0,School F,All,Girl,All,All
negative_score,NULL,NULL,School F,All,Girl,All,All
lonely_score,3.4615384615384617,13.0,School F,All,Girl,All,All
support_score,4.25,12.0,School F,All,Girl,All,All
sleep_score,0.5454545454545454,11.0,School F,All,Girl,All,All
physical_score,223.63636363636363,11.0,School F,All,Girl,All,All
free_like_score,3.5384615384615383,13.0,School F,All,Girl,All,All
media_score,4.6923076923076925,13.0,School F,All,Girl,All,All
places_score,2.3333333333333335,12.0,School F,All,Girl,All,All
staff_talk_score,2.4791666666666665,12.0,School F,All,Girl,All,All
home_talk_score,2.1818181818181817,11.0,School F,All,Girl,All,All
peer_talk_score,2.3636363636363638,11.0,School F,All,Girl,All,All
talk_score,NULL,NULL,School F,All,Girl,All,All
accept_score,10.363636363636363,11.0,School F,All,Girl,All,All
school_belong_score,2.5384615384615383,13.0,School F,All,Girl,All,All
staff_relationship_score,11.76923076923077,13.0,School F,All,Girl,All,All
home_relationship_score,NULL,NULL,School F,All,Girl,All,All
home_happy_score,6.0,12.0,School F,All,Girl,All,All
local_env_score,NULL,NULL,School F,All,Girl,All,All
discrim_score,1.0,13.0,School F,All,Girl,All,All
belong_local_score,2.6153846153846154,13.0,School F,All,Girl,All,All
wealth_score,NULL,NULL,School F,All,Girl,All,All
future_score,NULL,NULL,School F,All,Girl,All,All
climate_score,2.5,12.0,School F,All,Girl,All,All
social_score,NULL,NULL,School F,All,Girl,All,All
bully_score,7.230769230769231,13.0,School F,All,Girl,All,All
autonomy_score,18.466666666666665,15.0,School F,All,Boy,All,All
life_satisfaction_score,5.095238095238095,21.0,School F,All,Boy,All,All
optimism_score,11.8,20.0,School F,All,Boy,All,All
wellbeing_score,21.0,14.0,School F,All,Boy,All,All
esteem_score,NULL,NULL,School F,All,Boy,All,All
stress_score,8.882352941176471,17.0,School F,All,Boy,All,All
appearance_score,3.85,20.0,School F,All,Boy,All,All
negative_score,9.916666666666666,12.0,School F,All,Boy,All,All
lonely_score,3.0476190476190474,21.0,School F,All,Boy,All,All
support_score,4.944444444444445,18.0,School F,All,Boy,All,All
sleep_score,0.42105263157894735,19.0,School F,All,Boy,All,All
physical_score,174.375,16.0,School F,All,Boy,All,All
free_like_score,3.0476190476190474,21.0,School F,All,Boy,All,All
media_score,3.761904761904762,21.0,School F,All,Boy,All,All
places_score,2.5714285714285716,21.0,School F,All,Boy,All,All
staff_talk_score,2.5875,20.0,School F,All,Boy,All,All
home_talk_score,2.736111111111111,18.0,School F,All,Boy,All,All
peer_talk_score,2.526315789473684,19.0,School F,All,Boy,All,All
talk_score,7.733333333333333,15.0,School F,All,Boy,All,All
accept_score,10.529411764705882,17.0,School F,All,Boy,All,All
school_belong_score,3.1666666666666665,18.0,School F,All,Boy,All,All
staff_relationship_score,12.368421052631579,19.0,School F,All,Boy,All,All
home_relationship_score,11.625,16.0,School F,All,Boy,All,All
home_happy_score,5.111111111111111,18.0,School F,All,Boy,All,All
local_env_score,NULL,NULL,School F,All,Boy,All,All
discrim_score,1.0,21.0,School F,All,Boy,All,All
belong_local_score,2.8421052631578947,19.0,School F,All,Boy,All,All
wealth_score,0.4666666666666667,15.0,School F,All,Boy,All,All
future_score,8.7,10.0,School F,All,Boy,All,All
climate_score,2.789473684210526,19.0,School F,All,Boy,All,All
social_score,10.1,10.0,School F,All,Boy,All,All
bully_score,8.0,19.0,School F,All,Boy,All,All
autonomy_score,17.454545454545453,33.0,School F,All,All,FSM,All
life_satisfaction_score,4.530612244897959,49.0,School F,All,All,FSM,All
optimism_score,12.372549019607844,51.0,School F,All,All,FSM,All
wellbeing_score,20.43243243243243,37.0,School F,All,All,FSM,All
esteem_score,12.655172413793103,29.0,School F,All,All,FSM,All
stress_score,7.534883720930233,43.0,School F,All,All,FSM,All
appearance_score,5.211538461538462,52.0,School F,All,All,FSM,All
negative_score,9.53125,32.0,School F,All,All,FSM,All
lonely_score,2.9074074074074074,54.0,School F,All,All,FSM,All
support_score,4.82,50.0,School F,All,All,FSM,All
sleep_score,0.5102040816326531,49.0,School F,All,All,FSM,All
physical_score,255.75,40.0,School F,All,All,FSM,All
free_like_score,3.0185185185185186,54.0,School F,All,All,FSM,All
media_score,3.8518518518518516,54.0,School F,All,All,FSM,All
places_score,2.5185185185185186,54.0,School F,All,All,FSM,All
staff_talk_score,2.8833333333333333,45.0,School F,All,All,FSM,All
home_talk_score,2.619565217391304,46.0,School F,All,All,FSM,All
peer_talk_score,2.640625,48.0,School F,All,All,FSM,All
talk_score,8.301470588235293,34.0,School F,All,All,FSM,All
accept_score,10.25,44.0,School F,All,All,FSM,All
school_belong_score,3.0851063829787235,47.0,School F,All,All,FSM,All
staff_relationship_score,12.0,45.0,School F,All,All,FSM,All
home_relationship_score,11.820512820512821,39.0,School F,All,All,FSM,All
home_happy_score,4.044444444444444,45.0,School F,All,All,FSM,All
local_env_score,15.14942528735632,29.0,School F,All,All,FSM,All
discrim_score,1.0185185185185186,54.0,School F,All,All,FSM,All
belong_local_score,2.3846153846153846,52.0,School F,All,All,FSM,All
wealth_score,0.3333333333333333,36.0,School F,All,All,FSM,All
future_score,7.928571428571429,21.0,School F,All,All,FSM,All
climate_score,2.509433962264151,53.0,School F,All,All,FSM,All
social_score,12.5,28.0,School F,All,All,FSM,All
bully_score,7.615384615384615,52.0,School F,All,All,FSM,All
autonomy_score,18.06896551724138,29.0,School F,All,All,Non-FSM,All
life_satisfaction_score,4.7631578947368425,38.0,School F,All,All,Non-FSM,All
optimism_score,12.333333333333334,39.0,School F,All,All,Non-FSM,All
wellbeing_score,20.176470588235293,34.0,School F,All,All,Non-FSM,All
esteem_score,13.416666666666666,24.0,School F,All,All,Non-FSM,All
stress_score,8.241379310344827,29.0,School F,All,All,Non-FSM,All
appearance_score,5.410256410256411,39.0,School F,All,All,Non-FSM,All
negative_score,10.217391304347826,23.0,School F,All,All,Non-FSM,All
lonely_score,2.8048780487804876,41.0,School F,All,All,Non-FSM,All
support_score,5.277777777777778,36.0,School F,All,All,Non-FSM,All
sleep_score,0.42105263157894735,38.0,School F,All,All,Non-FSM,All
physical_score,224.11764705882354,34.0,School F,All,All,Non-FSM,All
free_like_score,3.35,40.0,School F,All,All,Non-FSM,All
media_score,3.9285714285714284,42.0,School F,All,All,Non-FSM,All
places_score,2.5238095238095237,42.0,School F,All,All,Non-FSM,All
staff_talk_score,2.592857142857143,35.0,School F,All,All,Non-FSM,All
home_talk_score,2.3194444444444446,36.0,School F,All,All,Non-FSM,All
peer_talk_score,2.6486486486486487,37.0,School F,All,All,Non-FSM,All
talk_score,7.28,25.0,School F,All,All,Non-FSM,All
accept_score,10.18918918918919,37.0,School F,All,All,Non-FSM,All
school_belong_score,3.0789473684210527,38.0,School F,All,All,Non-FSM,All
staff_relationship_score,11.891891891891891,37.0,School F,All,All,Non-FSM,All
home_relationship_score,12.212121212121213,33.0,School F,All,All,Non-FSM,All
home_happy_score,6.054054054054054,37.0,School F,All,All,Non-FSM,All
local_env_score,14.942028985507248,23.0,School F,All,All,Non-FSM,All
discrim_score,1.0,42.0,School F,All,All,Non-FSM,All
belong_local_score,2.5128205128205128,39.0,School F,All,All,Non-FSM,All
wealth_score,0.20689655172413793,29.0,School F,All,All,Non-FSM,All
future_score,7.035714285714286,14.0,School F,All,All,Non-FSM,All
climate_score,2.675,40.0,School F,All,All,Non-FSM,All
social_score,12.48,25.0,School F,All,All,Non-FSM,All
bully_score,7.473684210526316,38.0,School F,All,All,Non-FSM,All
autonomy_score,17.263157894736842,38.0,School F,All,All,All,SEN
life_satisfaction_score,4.5625,48.0,School F,All,All,All,SEN
optimism_score,12.588235294117647,51.0,School F,All,All,All,SEN
wellbeing_score,21.128205128205128,39.0,School F,All,All,All,SEN
esteem_score,12.9375,32.0,School F,All,All,All,SEN
stress_score,7.410256410256411,39.0,School F,All,All,All,SEN
appearance_score,4.88,50.0,School F,All,All,All,SEN
negative_score,9.793103448275861,29.0,School F,All,All,All,SEN
lonely_score,2.9423076923076925,52.0,School F,All,All,All,SEN
support_score,5.148936170212766,47.0,School F,All,All,All,SEN
sleep_score,0.44680851063829785,47.0,School F,All,All,All,SEN
physical_score,216.75,40.0,School F,All,All,All,SEN
free_like_score,2.8627450980392157,51.0,School F,All,All,All,SEN
media_score,3.547169811320755,53.0,School F,All,All,All,SEN
places_score,2.4716981132075473,53.0,School F,All,All,All,SEN
staff_talk_score,2.5511363636363638,44.0,School F,All,All,All,SEN
home_talk_score,2.391304347826087,46.0,School F,All,All,All,SEN
peer_talk_score,2.7552083333333335,48.0,School F,All,All,All,SEN
talk_score,7.720588235294118,34.0,School F,All,All,All,SEN
accept_score,10.022727272727273,44.0,School F,All,All,All,SEN
school_belong_score,3.2083333333333335,48.0,School F,All,All,All,SEN
staff_relationship_score,12.040816326530612,49.0,School F,All,All,All,SEN
home_relationship_score,12.195121951219512,41.0,School F,All,All,All,SEN
home_happy_score,4.914893617021277,47.0,School F,All,All,All,SEN
local_env_score,14.913580246913579,27.0,School F,All,All,All,SEN
discrim_score,1.0,53.0,School F,All,All,All,SEN
belong_local_score,2.519230769230769,52.0,School F,All,All,All,SEN
wealth_score,0.24324324324324326,37.0,School F,All,All,All,SEN
future_score,7.705882352941177,17.0,School F,All,All,All,SEN
climate_score,2.5306122448979593,49.0,School F,All,All,All,SEN
social_score,12.107142857142858,28.0,School F,All,All,All,SEN
bully_score,7.346153846153846,52.0,School F,All,All,All,SEN
autonomy_score,17.967741935483872,31.0,School F,All,All,All,Non-SEN
life_satisfaction_score,5.081632653061225,49.0,School F,All,All,All,Non-SEN
optimism_score,11.958333333333334,48.0,School F,All,All,All,Non-SEN
wellbeing_score,19.575,40.0,School F,All,All,All,Non-SEN
esteem_score,12.892857142857142,28.0,School F,All,All,All,Non-SEN
stress_score,8.095238095238095,42.0,School F,All,All,All,Non-SEN
appearance_score,5.686274509803922,51.0,School F,All,All,All,Non-SEN
negative_score,9.5,32.0,School F,All,All,All,Non-SEN
lonely_score,2.730769230769231,52.0,School F,All,All,All,Non-SEN
support_score,4.808510638297872,47.0,School F,All,All,All,Non-SEN
sleep_score,0.5102040816326531,49.0,School F,All,All,All,Non-SEN
physical_score,274.8837209302326,43.0,School F,All,All,All,Non-SEN
free_like_score,3.34,50.0,School F,All,All,All,Non-SEN
media_score,4.326923076923077,52.0,School F,All,All,All,Non-SEN
places_score,2.6862745098039214,51.0,School F,All,All,All,Non-SEN
staff_talk_score,2.772727272727273,44.0,School F,All,All,All,Non-SEN
home_talk_score,2.7267441860465116,43.0,School F,All,All,All,Non-SEN
peer_talk_score,2.5531914893617023,47.0,School F,All,All,All,Non-SEN
talk_score,7.9296875,32.0,School F,All,All,All,Non-SEN
accept_score,10.446808510638299,47.0,School F,All,All,All,Non-SEN
school_belong_score,3.022222222222222,45.0,School F,All,All,All,Non-SEN
staff_relationship_score,11.975,40.0,School F,All,All,All,Non-SEN
home_relationship_score,11.558823529411764,34.0,School F,All,All,All,Non-SEN
home_happy_score,4.767441860465116,43.0,School F,All,All,All,Non-SEN
local_env_score,15.366666666666667,30.0,School F,All,All,All,Non-SEN
discrim_score,1.0192307692307692,52.0,School F,All,All,All,Non-SEN
belong_local_score,2.3541666666666665,48.0,School F,All,All,All,Non-SEN
wealth_score,0.30303030303030304,33.0,School F,All,All,All,Non-SEN
future_score,7.857142857142857,21.0,School F,All,All,All,Non-SEN
climate_score,2.730769230769231,52.0,School F,All,All,All,Non-SEN
social_score,12.451612903225806,31.0,School F,All,All,All,Non-SEN
bully_score,7.645833333333333,48.0,School F,All,All,All,Non-SEN
autonomy_score,18.584615384615386,65.0,School G,All,All,All,All
life_satisfaction_score,4.91578947368421,95.0,School G,All,All,All,All
optimism_score,11.66326530612245,98.0,School G,All,All,All,All
wellbeing_score,21.157894736842106,76.0,School G,All,All,All,All
esteem_score,13.264705882352942,68.0,School G,All,All,All,All
stress_score,8.325581395348838,86.0,School G,All,All,All,All
appearance_score,4.2105263157894735,95.0,School G,All,All,All,All
negative_score,9.610169491525424,59.0,School G,All,All,All,All
lonely_score,2.8461538461538463,104.0,School G,All,All,All,All
support_score,4.822916666666667,96.0,School G,All,All,All,All
sleep_score,0.46078431372549017,102.0,School G,All,All,All,All
physical_score,251.2087912087912,91.0,School G,All,All,All,All
free_like_score,2.761904761904762,105.0,School G,All,All,All,All
media_score,4.009433962264151,106.0,School G,All,All,All,All
places_score,2.5961538461538463,104.0,School G,All,All,All,All
staff_talk_score,2.518421052631579,95.0,School G,All,All,All,All
home_talk_score,2.473684210526316,95.0,School G,All,All,All,All
peer_talk_score,2.65,90.0,School G,All,All,All,All
talk_score,7.543918918918919,74.0,School G,All,All,All,All
accept_score,10.543478260869565,92.0,School G,All,All,All,All
school_belong_score,2.913978494623656,93.0,School G,All,All,All,All
staff_relationship_score,12.388235294117647,85.0,School G,All,All,All,All
home_relationship_score,12.481481481481481,81.0,School G,All,All,All,All
home_happy_score,4.881720430107527,93.0,School G,All,All,All,All
local_env_score,14.264150943396226,53.0,School G,All,All,All,All
discrim_score,1.0377358490566038,106.0,School G,All,All,All,All
belong_local_score,2.29,100.0,School G,All,All,All,All
wealth_score,0.32857142857142857,70.0,School G,All,All,All,All
future_score,7.619047619047619,42.0,School G,All,All,All,All
climate_score,2.323529411764706,102.0,School G,All,All,All,All
social_score,11.933333333333334,60.0,School G,All,All,All,All
bully_score,7.480392156862745,102.0,School G,All,All,All,All
autonomy_score,18.529411764705884,34.0,School G,Year 8,All,All,All
life_satisfaction_score,4.953488372093023,43.0,School G,Year 8,All,All,All
optimism_score,12.217391304347826,46.0,School G,Year 8,All,All,All
wellbeing_score,21.027027027027028,37.0,School G,Year 8,All,All,All
esteem_score,13.090909090909092,33.0,School G,Year 8,All,All,All
stress_score,8.21951219512195,41.0,School G,Year 8,All,All,All
appearance_score,4.534883720930233,43.0,School G,Year 8,All,All,All
negative_score,9.392857142857142,28.0,School G,Year 8,All,All,All
lonely_score,2.6041666666666665,48.0,School G,Year 8,All,All,All
support_score,4.840909090909091,44.0,School G,Year 8,All,All,All
sleep_score,0.5,48.0,School G,Year 8,All,All,All
physical_score,244.5,40.0,School G,Year 8,All,All,All
free_like_score,2.625,48.0,School G,Year 8,All,All,All
media_score,3.795918367346939,49.0,School G,Year 8,All,All,All
places_score,2.617021276595745,47.0,School G,Year 8,All,All,All
staff_talk_score,2.197674418604651,43.0,School G,Year 8,All,All,All
home_talk_score,2.552325581395349,43.0,School G,Year 8,All,All,All
peer_talk_score,2.6474358974358974,39.0,School G,Year 8,All,All,All
talk_score,7.28125,32.0,School G,Year 8,All,All,All
accept_score,10.736842105263158,38.0,School G,Year 8,All,All,All
school_belong_score,3.0,42.0,School G,Year 8,All,All,All
staff_relationship_score,12.292682926829269,41.0,School G,Year 8,All,All,All
home_relationship_score,12.195121951219512,41.0,School G,Year 8,All,All,All
home_happy_score,4.840909090909091,44.0,School G,Year 8,All,All,All
local_env_score,14.043478260869565,23.0,School G,Year 8,All,All,All
discrim_score,1.0204081632653061,49.0,School G,Year 8,All,All,All
belong_local_score,2.276595744680851,47.0,School G,Year 8,All,All,All
wealth_score,0.3055555555555556,36.0,School G,Year 8,All,All,All
future_score,7.305555555555555,18.0,School G,Year 8,All,All,All
climate_score,2.25,48.0,School G,Year 8,All,All,All
social_score,12.333333333333334,27.0,School G,Year 8,All,All,All
bully_score,7.804347826086956,46.0,School G,Year 8,All,All,All
autonomy_score,18.91304347826087,23.0,School G,Year 10,All,All,All
life_satisfaction_score,4.571428571428571,42.0,School G,Year 10,All,All,All
optimism_score,11.5,42.0,School G,Year 10,All,All,All
wellbeing_score,21.451612903225808,31.0,School G,Year 10,All,All,All
esteem_score,13.4,30.0,School G,Year 10,All,All,All
stress_score,8.472222222222221,36.0,School G,Year 10,All,All,All
appearance_score,3.880952380952381,42.0,School G,Year 10,All,All,All
negative_score,9.826086956521738,23.0,School G,Year 10,All,All,All
lonely_score,3.1333333333333333,45.0,School G,Year 10,All,All,All
support_score,4.767441860465116,43.0,School G,Year 10,All,All,All
