cat,cat_lab,count,percentage,measure,n_responses,school_lab,year_group_lab,gender_lab,fsm_lab,sen_lab,group,measure_lab
"[1, 2, 3, 4, 5, nan]","['None of the time', 'Rarely', 'Some of the time', 'Often', 'All of the time', 'No response']","[2, 2, 1, 5, 2, 1]","[15.384615384615385, 15.384615384615385, 7.6923076923076925, 38.46153846153847, 15.384615384615385, 7.6923076923076925]",wellbeing_mind,13.0,School F,All,Girl,All,All,wellbeing,"
I've been able to make up my own mind about things"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[4, 2, 3, 3, 1]","[30.76923076923077, 15.384615384615385, 23.076923076923077, 23.076923076923077, 7.6923076923076925]",esteem_satisfied,13.0,School F,All,Girl,All,All,esteem,"
On the whole, I am satisfied with myself"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[3, 3, 2, 3, 2]","[23.076923076923077, 23.076923076923077, 15.384615384615385, 23.076923076923077, 15.384615384615385]",esteem_qualities,13.0,School F,All,Girl,All,All,esteem,"
I feel that I have a number of good qualities"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[3, 1, 6, 1, 2]","[23.076923076923077, 7.6923076923076925, 46.15384615384615, 7.6923076923076925, 15.384615384615385]",esteem_well,13.0,School F,All,Girl,All,All,esteem,"
I am able to do things as well as most other people"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[3, 2, 4, 2, 2]","[23.076923076923077, 15.384615384615385, 30.76923076923077, 15.384615384615385, 15.384615384615385]",esteem_value,13.0,School F,All,Girl,All,All,esteem,"
I am a person of value"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[1, 5, 3, 4, 0]","[7.6923076923076925, 38.46153846153847, 23.076923076923077, 30.76923076923077, 0.0]",esteem_good,13.0,School F,All,Girl,All,All,esteem,"
I feel good about myself"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[0, 2, 6, 2, 2, 1]","[0.0, 15.384615384615385, 46.15384615384615, 15.384615384615385, 15.384615384615385, 7.6923076923076925]",stress_control,13.0,School F,All,Girl,All,All,stress,"
Felt you were unable to control the important things in your life"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[1, 2, 3, 3, 2, 2]","[7.6923076923076925, 15.384615384615385, 23.076923076923077, 23.076923076923077, 15.384615384615385, 15.384615384615385]",stress_overcome,13.0,School F,All,Girl,All,All,stress,"
Felt that difficulties were piling up so high that you could not overcome
them"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[4, 1, 2, 3, 2, 1]","[30.76923076923077, 7.6923076923076925, 15.384615384615385, 23.076923076923077, 15.384615384615385, 7.6923076923076925]",stress_confident,13.0,School F,All,Girl,All,All,stress,"
Felt confident about your ability to handle your personal problems"
"[1, 2, 3, 4, 5, nan]","['Never', 'Almost Never', 'Sometimes', 'Fairly Often', 'Very Often', 'No response']","[0, 3, 4, 1, 3, 2]","[0.0, 23.076923076923077, 30.76923076923077, 7.6923076923076925, 23.076923076923077, 15.384615384615385]",stress_way,13.0,School F,All,Girl,All,All,stress,Felt that things were going your way
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, nan]","['0 - Very unhappy', '1', '2', '3', '4', '5 - Not happy or unhappy', '6', '7', '8', '9', '10 - Very happy', 'Prefer not to say', 'No response']","[0, 0, 0, 0, 1, 4, 1, 1, 2, 2, 0, 2, 0]","[0.0, 0.0, 0.0, 0.0, 7.6923076923076925, 30.76923076923077, 7.6923076923076925, 7.6923076923076925, 15.384615384615385, 15.384615384615385, 0.0, 15.384615384615385, 0.0]",appearance_happy,13.0,School F,All,Girl,All,All,appearance,"
How happy are you with your appearance (the way that you look)?"
"[1, 2, 3, 4, 5, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'Prefer not to say', 'No response']","[2, 2, 6, 1, 1, 1]","[15.384615384615385, 15.384615384615385, 46.15384615384615, 7.6923076923076925, 7.6923076923076925, 7.6923076923076925]",appearance_feel,13.0,School F,All,Girl,All,All,appearance,"
My appearance affects how I feel about myself"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[4, 7, 2, 0]","[30.76923076923077, 53.84615384615385, 15.384615384615385, 0.0]",negative_lonely,13.0,School F,All,Girl,All,All,negative,"
I feel lonely"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[6, 3, 4, 0]","[46.15384615384615, 23.076923076923077, 30.76923076923077, 0.0]",negative_unhappy,13.0,School F,All,Girl,All,All,negative,"
I am unhappy"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[8, 2, 2, 1]","[61.53846153846154, 15.384615384615385, 15.384615384615385, 7.6923076923076925]",negative_like,13.0,School F,All,Girl,All,All,negative,"
Nobody likes me"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[3, 2, 8, 0]","[23.076923076923077, 15.384615384615385, 61.53846153846154, 0.0]",negative_cry,13.0,School F,All,Girl,All,All,negative,"
I cry a lot"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[4, 7, 2, 0]","[30.76923076923077, 53.84615384615385, 15.384615384615385, 0.0]",negative_school,13.0,School F,All,Girl,All,All,negative,"
I worry when I am at school"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[5, 3, 5, 0]","[38.46153846153847, 23.076923076923077, 38.46153846153847, 0.0]",negative_worry,13.0,School F,All,Girl,All,All,negative,"
I worry a lot"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[3, 5, 5, 0]","[23.076923076923077, 38.46153846153847, 38.46153846153847, 0.0]",negative_sleep,13.0,School F,All,Girl,All,All,negative,"
I have problems sleeping"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[1, 4, 5, 3]","[7.6923076923076925, 30.76923076923077, 38.46153846153847, 23.076923076923077]",negative_wake,13.0,School F,All,Girl,All,All,negative,"
I wake up in the night"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[5, 2, 6, 0]","[38.46153846153847, 15.384615384615385, 46.15384615384615, 0.0]",negative_shy,13.0,School F,All,Girl,All,All,negative,"
I am shy"
"[1, 2, 3, nan]","['Never', 'Sometimes', 'Always', 'No response']","[3, 7, 3, 0]","[23.076923076923077, 53.84615384615385, 23.076923076923077, 0.0]",negative_scared,13.0,School F,All,Girl,All,All,negative,"
I feel scared"
"[1, 2, 3, 4, 5, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'No response']","[1, 1, 4, 5, 2, 0]","[7.6923076923076925, 7.6923076923076925, 30.76923076923077, 38.46153846153847, 15.384615384615385, 0.0]",lonely,13.0,School F,All,Girl,All,All,lonely,"
How often do you feel lonely?"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[3, 1, 4, 5, 0]","[23.076923076923077, 7.6923076923076925, 30.76923076923077, 38.46153846153847, 0.0]",support_ways,13.0,School F,All,Girl,All,All,support,"
I have ways to support myself (e.g. to cope, or help myself feel better)"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[0, 6, 3, 3, 1]","[0.0, 46.15384615384615, 23.076923076923077, 23.076923076923077, 7.6923076923076925]",support_look,13.0,School F,All,Girl,All,All,support,"
I know where to look for advice on how to support myself"
"[0, 1, nan]","['No', 'Yes', 'No response']","[5, 6, 2]","[38.46153846153847, 46.15384615384615, 15.384615384615385]",sleep,13.0,School F,All,Girl,All,All,sleep,"
Is the amount of sleep you normally get enough for you to feel awake and
concentrate on your school work during the day?"
"[0, 1, 2, 3, 4, 5, 6, 7, nan]","['0 days', '1 day', '2 days', '3 days', '4 days', '5 days', '6 days', '7 days', 'No response']","[2, 0, 1, 5, 1, 0, 1, 3, 0]","[15.384615384615385, 0.0, 7.6923076923076925, 38.46153846153847, 7.6923076923076925, 0.0, 7.6923076923076925, 23.076923076923077, 0.0]",physical_days,13.0,School F,All,Girl,All,All,physical,"
How many days in a usual week are you physically active?"
"[30, 60, 90, 120, nan]","['Around 30 minutes', 'Around 1 hour', 'Around 1.5 hours', 'Around 2 hours or more', 'No response']","[2, 5, 2, 2, 2]","[15.384615384615385, 38.46153846153847, 15.384615384615385, 15.384615384615385, 15.384615384615385]",physical_hours,13.0,School F,All,Girl,All,All,physical,"
How long on average do you spend being physically active?"
"[1, 2, 3, 4, 5, nan]","['Almost always', 'Often', 'Sometimes', 'Not often', 'Almost never', 'No response']","[3, 5, 2, 2, 1, 0]","[23.076923076923077, 38.46153846153847, 15.384615384615385, 15.384615384615385, 7.6923076923076925, 0.0]",free_like,13.0,School F,All,Girl,All,All,free_like,"
How often can you do things that you like in your free time?"
"[1, 2, 3, 4, 5, 6, 7, 8, 9, nan]","['None', 'Less than 1 hour', '1 to 2 hours', '2 to 3 hours', '3 to 4 hours', '4 to 5 hours', '5 to 6 hours', '6 to 7 hours', '7 hours or more', 'No response']","[4, 1, 1, 1, 0, 2, 2, 1, 1, 0]","[30.76923076923077, 7.6923076923076925, 7.6923076923076925, 7.6923076923076925, 0.0, 15.384615384615385, 15.384615384615385, 7.6923076923076925, 7.6923076923076925, 0.0]",media_hours,13.0,School F,All,Girl,All,All,media,"
On a normal weekday during term time, how much time do you spend on social
media?"
"[1, 2, 3, 4, nan]","['None ', 'Limited', 'Several', 'Lots', 'No response']","[3, 4, 3, 2, 1]","[23.076923076923077, 30.76923076923077, 23.076923076923077, 15.384615384615385, 7.6923076923076925]",places_freq,13.0,School F,All,Girl,All,All,places,"
How many activities/places are there in your local area, that you choose to or
would want to go to in your free time?"
"[0, 1, nan]","['No', 'Yes', 'No response']","[7, 6, 0]","[53.84615384615385, 46.15384615384615, 0.0]",places_barriers___1,13.0,School F,All,Girl,All,All,places,"
There's nothing to do"
"[0, 1, nan]","['No', 'Yes', 'No response']","[4, 9, 0]","[30.76923076923077, 69.23076923076923, 0.0]",places_barriers___2,13.0,School F,All,Girl,All,All,places,"
I'm unable to get there and back"
"[0, 1, nan]","['No', 'Yes', 'No response']","[10, 3, 0]","[76.92307692307693, 23.076923076923077, 0.0]",places_barriers___3,13.0,School F,All,Girl,All,All,places,"
It's too expensive (to get there or take part)"
"[0, 1, nan]","['No', 'Yes', 'No response']","[10, 3, 0]","[76.92307692307693, 23.076923076923077, 0.0]",places_barriers___4,13.0,School F,All,Girl,All,All,places,"
Poor weather"
"[0, 1, nan]","['No', 'Yes', 'No response']","[7, 6, 0]","[53.84615384615385, 46.15384615384615, 0.0]",places_barriers___5,13.0,School F,All,Girl,All,All,places,"
I have no-one to go with"
"[0, 1, nan]","['No', 'Yes', 'No response']","[2, 11, 0]","[15.384615384615385, 84.61538461538461, 0.0]",places_barriers___6,13.0,School F,All,Girl,All,All,places,"
It's too busy"
"[0, 1, nan]","['No', 'Yes', 'No response']","[3, 10, 0]","[23.076923076923077, 76.92307692307693, 0.0]",places_barriers___7,13.0,School F,All,Girl,All,All,places,"
I feel uncomfortable/anxious about other people who might be there"
"[0, 1, nan]","['No', 'Yes', 'No response']","[8, 5, 0]","[61.53846153846154, 38.46153846153847, 0.0]",places_barriers___8,13.0,School F,All,Girl,All,All,places,"
My parents/carers don't allow me to go"
"[0, 1, nan]","['No', 'Yes', 'No response']","[6, 7, 0]","[46.15384615384615, 53.84615384615385, 0.0]",places_barriers___9,13.0,School F,All,Girl,All,All,places,"
Other"
"[1, 2, 3, 4, 5, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'No response']","[4, 3, 2, 3, 1, 0]","[30.76923076923077, 23.076923076923077, 15.384615384615385, 23.076923076923077, 7.6923076923076925, 0.0]",school_belong,13.0,School F,All,Girl,All,All,school_belong,"
I feel that I belong/belonged at my school"
"[1, 2, 3, 4, 5, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'No response']","[1, 3, 5, 1, 3, 0]","[7.6923076923076925, 23.076923076923077, 38.46153846153847, 7.6923076923076925, 23.076923076923077, 0.0]",staff_interest,13.0,School F,All,Girl,All,All,staff_relationship,"
At school there is an adult who... is interested in my schoolwork"
"[1, 2, 3, 4, 5, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'No response']","[1, 6, 3, 0, 3, 0]","[7.6923076923076925, 46.15384615384615, 23.076923076923077, 0.0, 23.076923076923077, 0.0]",staff_believe,13.0,School F,All,Girl,All,All,staff_relationship,"
At school there is an adult who... believes that I will be a success"
"[1, 2, 3, 4, 5, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'No response']","[6, 3, 2, 0, 2, 0]","[46.15384615384615, 23.076923076923077, 15.384615384615385, 0.0, 15.384615384615385, 0.0]",staff_best,13.0,School F,All,Girl,All,All,staff_relationship,"
At school there is an adult who... wants me to do my best"
"[1, 2, 3, 4, 5, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'No response']","[1, 2, 3, 2, 5, 0]","[7.6923076923076925, 15.384615384615385, 23.076923076923077, 15.384615384615385, 38.46153846153847, 0.0]",staff_listen,13.0,School F,All,Girl,All,All,staff_relationship,"
At school there is an adult who... listens to me when I have something to
say"
"[0, 1, nan]","['No', 'Yes', 'No response']","[4, 8, 1]","[30.76923076923077, 61.53846153846154, 7.6923076923076925]",staff_talk,13.0,School F,All,Girl,All,All,talk,"
Talked about feeling down with... an adult at school"
"[1, 2, 3, 4, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'No response']",NULL,NULL,staff_talk_listen,NULL,School F,All,Girl,All,All,talk,"
Did you feel listened to when you spoke with... an adult at school"
"[1, 2, 3, nan]","['Not helpful', 'Somewhat helpful', 'Very helpful', 'No response']",NULL,NULL,staff_talk_helpful,NULL,School F,All,Girl,All,All,talk,"
Did you receive advice that you found helpful from... an adult at school"
"[1, 2, 3, 4, nan]","['Very uncomfortable', 'Uncomfortable', 'Comfortable', 'Very comfortable', 'No response']",NULL,NULL,staff_talk_if,NULL,School F,All,Girl,All,All,talk,"
How would you feel about speaking with... an adult at school"
"[1, 2, 3, 4, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'No response']","[3, 4, 4, 2, 0]","[23.076923076923077, 30.76923076923077, 30.76923076923077, 15.384615384615385, 0.0]",accept_staff,13.0,School F,All,Girl,All,All,accept,"
Adults at your school"
"[1, 2, 3, 4, 5, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'No response']","[1, 3, 2, 2, 4, 1]","[7.6923076923076925, 23.076923076923077, 15.384615384615385, 15.384615384615385, 30.76923076923077, 7.6923076923076925]",home_interest,13.0,School F,All,Girl,All,All,home_relationship,"
At home there is an adult who... is interested in my schoolwork"
"[1, 2, 3, 4, 5, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'No response']","[2, 2, 4, 0, 3, 2]","[15.384615384615385, 15.384615384615385, 30.76923076923077, 0.0, 23.076923076923077, 15.384615384615385]",home_believe,13.0,School F,All,Girl,All,All,home_relationship,"
At home there is an adult who... believes that I will be a success"
"[1, 2, 3, 4, 5, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'No response']","[3, 3, 2, 2, 2, 1]","[23.076923076923077, 23.076923076923077, 15.384615384615385, 15.384615384615385, 15.384615384615385, 7.6923076923076925]",home_best,13.0,School F,All,Girl,All,All,home_relationship,"
At home there is an adult who... wants me to do my best"
"[1, 2, 3, 4, 5, nan]","['1 - Never', '2', '3', '4', '5 - Always', 'No response']","[2, 3, 3, 2, 3, 0]","[15.384615384615385, 23.076923076923077, 23.076923076923077, 15.384615384615385, 23.076923076923077, 0.0]",home_listen,13.0,School F,All,Girl,All,All,home_relationship,"
At home there is an adult who... listens to me when I have something to say"
"[0, 1, nan]","['No', 'Yes', 'No response']","[7, 6, 0]","[53.84615384615385, 46.15384615384615, 0.0]",home_talk,13.0,School F,All,Girl,All,All,talk,"
Talked about feeling down with... one of your parents/carers"
"[1, 2, 3, 4, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'No response']",NULL,NULL,home_talk_listen,NULL,School F,All,Girl,All,All,talk,"
Did you feel listened to when you spoke with... one of your parents/carers"
"[1, 2, 3, nan]","['Not helpful', 'Somewhat helpful', 'Very helpful', 'No response']",NULL,NULL,home_talk_helpful,NULL,School F,All,Girl,All,All,talk,"
Did you receive advice that you found helpful from... one of your
parents/carers"
"[1, 2, 3, 4, nan]","['Very uncomfortable', 'Uncomfortable', 'Comfortable', 'Very comfortable', 'No response']",NULL,NULL,home_talk_if,NULL,School F,All,Girl,All,All,talk,"
How would you feel about speaking with... one of your parents/carers"
"[1, 2, 3, 4, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'No response']","[3, 0, 5, 4, 1]","[23.076923076923077, 0.0, 38.46153846153847, 30.76923076923077, 7.6923076923076925]",accept_home,13.0,School F,All,Girl,All,All,accept,"
Your parents/carers"
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, nan]","['0 - Very unhappy', '1', '2', '3', '4', '5 - Not happy or unhappy', '6', '7', '8', '9', '10 - Very happy', 'No response']","[0, 1, 1, 1, 2, 0, 0, 3, 0, 3, 1, 1]","[0.0, 7.6923076923076925, 7.6923076923076925, 7.6923076923076925, 15.384615384615385, 0.0, 0.0, 23.076923076923077, 0.0, 23.076923076923077, 7.6923076923076925, 7.6923076923076925]",home_happy,13.0,School F,All,Girl,All,All,home_happy,"
How happy are you with the home that you live in?"
"[1, 2, 3, 4, 5, nan]","['Very safe', 'Fairly safe', 'Fairly unsafe', 'Very unsafe', ""Don't know"", 'No response']","[2, 4, 2, 2, 1, 2]","[15.384615384615385, 30.76923076923077, 15.384615384615385, 15.384615384615385, 7.6923076923076925, 15.384615384615385]",local_safe,13.0,School F,All,Girl,All,All,local_env,"
How safe do you feel when in your local area?"
"[1, 2, 3, 4, 5, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'No response']","[4, 3, 1, 1, 2, 2]","[30.76923076923077, 23.076923076923077, 7.6923076923076925, 7.6923076923076925, 15.384615384615385, 15.384615384615385]",local_support,13.0,School F,All,Girl,All,All,local_env,"
People around here support each other with their wellbeing"
"[1, 2, 3, 4, 5, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'No response']","[1, 3, 2, 5, 2, 0]","[7.6923076923076925, 23.076923076923077, 15.384615384615385, 38.46153846153847, 15.384615384615385, 0.0]",local_trust,13.0,School F,All,Girl,All,All,local_env,"
You can trust people around here"
"[1, 2, 3, 4, 5, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'No response']","[0, 2, 2, 2, 7, 0]","[0.0, 15.384615384615385, 15.384615384615385, 15.384615384615385, 53.84615384615385, 0.0]",local_neighbours,13.0,School F,All,Girl,All,All,local_env,"
I could ask for help or a favour from neighbours"
"[1, 2, 3, 4, 5, nan]","['Strongly agree', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', 'No response']","[1, 3, 2, 1, 4, 2]","[7.6923076923076925, 23.076923076923077, 15.384615384615385, 7.6923076923076925, 30.76923076923077, 15.384615384615385]",local_places,13.0,School F,All,Girl,All,All,local_env,"
There are good places to spend your free time (e.g., leisure centres, parks,
shops)"
"[1, 2, 3, 4, 5, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'No response']","[3, 4, 2, 1, 2, 1]","[23.076923076923077, 30.76923076923077, 15.384615384615385, 7.6923076923076925, 15.384615384615385, 7.6923076923076925]",discrim_race,13.0,School F,All,Girl,All,All,discrim,"
How often do people make you feel bad because of... your race, skin colour or
where you were born?"
"[1, 2, 3, 4, 5, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'No response']","[1, 4, 1, 2, 3, 2]","[7.6923076923076925, 30.76923076923077, 7.6923076923076925, 15.384615384615385, 23.076923076923077, 15.384615384615385]",discrim_gender,13.0,School F,All,Girl,All,All,discrim,"
How often do people make you feel bad because of... your gender?"
"[1, 2, 3, 4, 5, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'No response']","[3, 1, 2, 2, 4, 1]","[23.076923076923077, 7.6923076923076925, 15.384615384615385, 15.384615384615385, 30.76923076923077, 7.6923076923076925]",discrim_orientation,13.0,School F,All,Girl,All,All,discrim,"
How often do people make you feel bad because of... your sexual
orientation?"
"[1, 2, 3, 4, 5, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'No response']","[1, 4, 4, 2, 2, 0]","[7.6923076923076925, 30.76923076923077, 30.76923076923077, 15.384615384615385, 15.384615384615385, 0.0]",discrim_disability,13.0,School F,All,Girl,All,All,discrim,"
How often do people make you feel bad because of... disability?"
"[1, 2, 3, 4, 5, nan]","['Often or always', 'Some of the time', 'Occasionally', 'Hardly ever', 'Never', 'No response']","[1, 3, 2, 3, 3, 1]","[7.6923076923076925, 23.076923076923077, 15.384615384615385, 23.076923076923077, 23.076923076923077, 7.6923076923076925]",discrim_faith,13.0,School F,All,Girl,All,All,discrim,"
How often do people make you feel bad because of... your religion/faith?"
"[1, 2, 3, 4, nan]","['Strongly agree', 'Agree', 'Disagree', 'Strongly disagree', 'No response']","[3, 5, 2, 3, 0]","[23.076923076923077, 38.46153846153847, 15.384615384615385, 23.076923076923077, 0.0]",belong_local,13.0,School F,All,Girl,All,All,belong_local,"
I feel like I belong in my local area"
"[1, 2, 3, 4, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'No response']","[1, 3, 6, 2, 1]","[7.6923076923076925, 23.076923076923077, 46.15384615384615, 15.384615384615385, 7.6923076923076925]",accept_local,13.0,School F,All,Girl,All,All,accept,"
People in your local area"
"[1, 2, 3, 4, nan]","['Richer', 'Poorer', 'About the same', ""Don't know"", 'No response']","[3, 5, 1, 3, 1]","[23.076923076923077, 38.46153846153847, 7.6923076923076925, 23.076923076923077, 7.6923076923076925]",wealth,13.0,School F,All,Girl,All,All,wealth,"
Compared to your friends, is your family richer, poorer or about the same?"
"[1, 2, 3, 4, nan]","['Not many', 'Quite a few', 'A lot', 'Unsure', 'No response']","[2, 1, 5, 2, 3]","[15.384615384615385, 7.6923076923076925, 38.46153846153847, 15.384615384615385, 23.076923076923077]",future_options,13.0,School F,All,Girl,All,All,future,"
How many options are available?"
"[1, 2, 3, 4, 5, nan]","['Not interested', 'A little interested', 'Quite interested', 'Very interested', 'Unsure', 'No response']","[4, 4, 1, 2, 1, 1]","[30.76923076923077, 30.76923076923077, 7.6923076923076925, 15.384615384615385, 7.6923076923076925, 7.6923076923076925]",future_interest,13.0,School F,All,Girl,All,All,future,"
How do you feel about the options available?"
"[1, 2, 3, 4, 5, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'Unsure', 'No response']","[5, 0, 2, 4, 1, 1]","[38.46153846153847, 0.0, 15.384615384615385, 30.76923076923077, 7.6923076923076925, 7.6923076923076925]",future_support,13.0,School F,All,Girl,All,All,future,"
Do you feel (or think you would feel) supported to explore options that
interest you, even if no-one else around you has done them before?"
"[1, 2, 3, 4, nan]","['Often', 'Sometimes', 'Rarely', 'Never', 'No response']","[3, 3, 3, 3, 1]","[23.076923076923077, 23.076923076923077, 23.076923076923077, 23.076923076923077, 7.6923076923076925]",climate,13.0,School F,All,Girl,All,All,climate,"
How often do you worry about the impact of climate change on your future?"
"[1, 2, 3, 4, 5, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'No response']","[3, 3, 2, 1, 3, 1]","[23.076923076923077, 23.076923076923077, 15.384615384615385, 7.6923076923076925, 23.076923076923077, 7.6923076923076925]",social_along,13.0,School F,All,Girl,All,All,social,"
I get along with people around me"
"[1, 2, 3, 4, 5, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'No response']","[2, 2, 4, 2, 2, 1]","[15.384615384615385, 15.384615384615385, 30.76923076923077, 15.384615384615385, 15.384615384615385, 7.6923076923076925]",social_time,13.0,School F,All,Girl,All,All,social,"
People like to spend time with me"
"[1, 2, 3, 4, 5, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'No response']","[0, 4, 1, 1, 4, 3]","[0.0, 30.76923076923077, 7.6923076923076925, 7.6923076923076925, 30.76923076923077, 23.076923076923077]",social_support,13.0,School F,All,Girl,All,All,social,"
I feel supported by my friends"
"[1, 2, 3, 4, 5, nan]","['Not at all', 'A little', 'Somewhat', 'Quite a bit', 'A lot', 'No response']","[0, 1, 2, 4, 5, 1]","[0.0, 7.6923076923076925, 15.384615384615385, 30.76923076923077, 38.46153846153847, 7.6923076923076925]",social_hard,13.0,School F,All,Girl,All,All,social,"
My friends care about me when times are hard (for example if I am sick or have
done something wrong)"
"[1, 2, 3, 4, nan]","['Not at all', '1-3 times in last 6 months', '4+ times in last 6 months', 'A few times a week', 'No response']","[6, 3, 1, 3, 0]","[46.15384615384615, 23.076923076923077, 7.6923076923076925, 23.076923076923077, 0.0]",bully_physical,13.0,School F,All,Girl,All,All,bully,"
How often do you get physically bullied at school? By this we mean getting hit,
pushed around, threatened, or having belongings stolen."
"[1, 2, 3, 4, nan]","['Not at all', '1-3 times in last 6 months', '4+ times in last 6 months', 'A few times a week', 'No response']","[2, 3, 5, 3, 0]","[15.384615384615385, 23.076923076923077, 38.46153846153847, 23.076923076923077, 0.0]",bully_other,13.0,School F,All,Girl,All,All,bully,"
How often do you get bullied in other ways at school? By this we mean insults,
slurs, name calling, threats, getting left out or excluded by others, or having
rumours spread about you on purpose."
"[1, 2, 3, 4, nan]","['Not at all', '1-3 times in last 6 months', '4+ times in last 6 months', 'A few times a week', 'No response']","[1, 3, 4, 5, 0]","[7.6923076923076925, 23.076923076923077, 30.76923076923077, 38.46153846153847, 0.0]",bully_cyber,13.0,School F,All,Girl,All,All,bully,"
How often do you get cyber-bullied? By this we mean someone sending mean text
or online messages about you, creating a website making fun of you, posting
pictures that make you look bad online, or sharing them with others."
"[0, 1, nan]","['No', 'Yes', 'No response']","[5, 7, 1]","[38.46153846153847, 53.84615384615385, 7.6923076923076925]",peer_talk,13.0,School F,All,Girl,All,All,talk,"
Talked about feeling down with... another person your age"
"[1, 2, 3, 4, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'No response']",NULL,NULL,peer_talk_listen,NULL,School F,All,Girl,All,All,talk,"
Did you feel listened to when you spoke with... another person your age"
"[1, 2, 3, nan]","['Not helpful', 'Somewhat helpful', 'Very helpful', 'No response']",NULL,NULL,peer_talk_helpful,NULL,School F,All,Girl,All,All,talk,"
Did you receive advice that you found helpful from... another person your
age"
"[1, 2, 3, 4, nan]","['Very uncomfortable', 'Uncomfortable', 'Comfortable', 'Very comfortable', 'No response']",NULL,NULL,peer_talk_if,NULL,School F,All,Girl,All,All,talk,"
How would you feel about speaking with... another person your age"
"[1, 2, 3, 4, nan]","['Not at all', 'Slightly', 'Mostly', 'Fully', 'No response']","[2, 5, 3, 3, 0]","[15.384615384615385, 38.46153846153847, 23.076923076923077, 23.076923076923077, 0.0]",accept_peer,13.0,School F,All,Girl,All,All,accept,"
Other people your age"
